Trajectory,Reward,Estimate,DiscountedReward,DateTime,ExperimentName
0,-16.35861,-0.29829,33.43868,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
1,-157.29208,-0.29829,40.41404,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
2,-159.62428,-0.30858,39.87940,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
3,-84.23233,-0.33752,26.82449,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
4,-5.00721,-0.41626,52.54942,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
5,205.24167,-0.48495,31.48793,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
6,205.24167,-0.53476,43.56166,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
7,205.24167,-0.58747,43.56166,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
8,147.24167,-0.64620,28.24337,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
9,205.24167,-0.72756,44.25373,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
10,123.31540,-0.80494,57.91329,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
11,41.36174,-0.99612,31.93395,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
12,165.24167,-1.21208,35.17213,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
13,-100.01458,-1.34648,37.40339,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
14,-264.31376,-1.67186,24.75647,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
15,75.85918,-2.33197,28.57336,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
16,-152.87589,-2.67050,16.49603,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
17,-232.64190,-3.26467,30.06575,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
18,-109.19322,-3.94376,41.55218,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
19,26.05266,-4.99942,38.05162,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
20,58.15954,-5.71933,58.17393,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
21,16.81955,-6.48044,46.35113,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
22,-238.12643,-7.74236,30.44342,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
23,85.09483,-9.58827,42.21490,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
24,49.53985,-10.54631,57.67215,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
25,205.24167,-12.25729,41.76137,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
26,32.66794,-12.75525,51.28933,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
27,-48.12981,-13.79233,56.11641,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
28,100.72195,-15.12072,41.20024,2025-05-02 10:10:44.332735,DoubleDQN_8_CPU
